VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,AtLeastOneDose,AtLeastOneDoseCumulative,FullyVaccinated,FullyVaccinatedCumulative
03/28/2021 11:00:00 AM,Charles,891,38703,156,18324,13,1304,904,40007,169,19628
03/28/2021 11:00:00 AM,Dorchester,23,8402,15,4552,,885,,9287,,5437
03/28/2021 11:00:00 AM,Frederick,516,74237,497,42573,394,3889,910,78126,891,46462
03/28/2021 11:00:00 AM,Garrett,32,7588,14,5194,1,165,33,7753,15,5359
03/28/2021 11:00:00 AM,Harford,615,72218,453,39348,7,1886,622,74104,460,41234
03/28/2021 11:00:00 AM,Howard,1305,114443,1055,62563,70,4987,1375,119430,1125,67550
03/28/2021 11:00:00 AM,Kent,26,6833,29,4469,,122,,6955,,4591
03/28/2021 11:00:00 AM,Montgomery,3851,329857,3721,173225,599,14013,4450,343870,4320,187238
03/28/2021 11:00:00 AM,OOS,1712,97519,589,46237,77,4061,1789,101580,666,50298
03/28/2021 11:00:00 AM,Prince Georges,2195,190098,1930,83825,62,11495,2257,201593,1992,95320
03/28/2021 11:00:00 AM,Queen Annes,122,15320,110,8592,8,540,130,15860,118,9132
03/28/2021 11:00:00 AM,Somerset,6,5028,2,3209,,159,,5187,,3368
03/28/2021 11:00:00 AM,St. Marys,216,28295,29,16739,1,534,217,28829,30,17273
03/28/2021 11:00:00 AM,Talbot,78,13932,85,8014,1,901,79,14833,86,8915
03/28/2021 11:00:00 AM,Washington,103,32427,68,21085,190,1593,293,34020,258,22678
03/28/2021 11:00:00 AM,Wicomico,115,27234,30,16438,2,583,117,27817,32,17021
03/28/2021 11:00:00 AM,Worcester,112,18984,63,11205,,479,,19463,,11684
03/29/2021 11:00:00 AM,,,8011,1,8006,,0,,8011,,8006
03/29/2021 11:00:00 AM,Allegany,29,17706,80,10811,6,615,35,18321,86,11426
03/29/2021 11:00:00 AM,Anne Arundel,2574,164473,2289,88770,143,8262,2717,172735,2432,97032
03/29/2021 11:00:00 AM,Baltimore,2572,249314,3969,142582,128,9388,2700,258702,4097,151970
03/29/2021 11:00:00 AM,Baltimore City,1884,139688,2163,76608,45,5797,1929,145485,2208,82405
03/29/2021 11:00:00 AM,Calvert,376,26868,223,15609,6,779,382,27647,229,16388
03/29/2021 11:00:00 AM,Caroline,80,8388,23,5116,20,584,100,8972,43,5700
03/29/2021 11:00:00 AM,Carroll,586,50518,540,28690,30,2751,616,53269,570,31441
03/29/2021 11:00:00 AM,Cecil,98,23951,421,13782,5,241,103,24192,426,14023
03/29/2021 11:00:00 AM,Charles,977,39680,595,18919,25,1329,1002,41009,620,20248
03/29/2021 11:00:00 AM,Dorchester,123,8525,124,4676,6,891,129,9416,130,5567
03/29/2021 11:00:00 AM,Frederick,1241,75478,1162,43735,70,3959,1311,79437,1232,47694
03/29/2021 11:00:00 AM,Garrett,81,7669,23,5217,,165,,7834,,5382
03/29/2021 11:00:00 AM,Harford,824,73042,1082,40430,31,1917,855,74959,1113,42347
03/29/2021 11:00:00 AM,Howard,1543,115986,1556,64119,84,5071,1627,121057,1640,69190
03/29/2021 11:00:00 AM,Kent,272,7105,38,4507,7,129,279,7234,45,4636
03/29/2021 11:00:00 AM,Montgomery,6070,335927,6130,179355,157,14170,6227,350097,6287,193525
03/29/2021 11:00:00 AM,OOS,2245,99764,1281,47518,84,4145,2329,103909,1365,51663
03/29/2021 11:00:00 AM,Prince Georges,5306,195404,4017,87842,126,11621,5432,207025,4143,99463
03/29/2021 11:00:00 AM,Queen Annes,341,15661,156,8748,60,600,401,16261,216,9348
03/29/2021 11:00:00 AM,Somerset,191,5219,21,3230,6,165,197,5384,27,3395
03/29/2021 11:00:00 AM,St. Marys,1070,29365,65,16804,1,535,1071,29900,66,17339
03/29/2021 11:00:00 AM,Talbot,163,14095,142,8156,35,936,198,15031,177,9092
03/29/2021 11:00:00 AM,Washington,461,32888,241,21326,16,1609,477,34497,257,22935
03/29/2021 11:00:00 AM,Wicomico,639,27873,158,16596,55,638,694,28511,213,17234
03/29/2021 11:00:00 AM,Worcester,314,19298,166,11371,7,486,321,19784,173,11857
03/30/2021 11:00:00 AM,,2,8013,,8006,,0,,8013,,8006
03/30/2021 11:00:00 AM,Allegany,230,17936,114,10925,23,638,253,18574,137,11563
03/30/2021 11:00:00 AM,Anne Arundel,3241,167714,2212,90982,148,8410,3389,176124,2360,99392
03/30/2021 11:00:00 AM,Baltimore,6413,255727,3622,146204,230,9618,6643,265345,3852,155822
03/30/2021 11:00:00 AM,Baltimore City,3287,142975,2603,79211,124,5921,3411,148896,2727,85132
03/30/2021 11:00:00 AM,Calvert,395,27263,300,15909,82,861,477,28124,382,16770
03/30/2021 11:00:00 AM,Caroline,85,8473,31,5147,43,627,128,9100,74,5774
03/30/2021 11:00:00 AM,Carroll,849,51367,970,29660,100,2851,949,54218,1070,32511
03/30/2021 11:00:00 AM,Cecil,754,24705,262,14044,4,245,758,24950,266,14289
03/30/2021 11:00:00 AM,Charles,1000,40680,313,19232,34,1363,1034,42043,347,20595
03/30/2021 11:00:00 AM,Dorchester,171,8696,240,4916,25,916,196,9612,265,5832
03/30/2021 11:00:00 AM,Frederick,1441,76919,1458,45193,54,4013,1495,80932,1512,49206
03/30/2021 11:00:00 AM,Garrett,163,7832,47,5264,1,166,164,7998,48,5430
03/30/2021 11:00:00 AM,Harford,1338,74380,1716,42146,84,2001,1422,76381,1800,44147
03/30/2021 11:00:00 AM,Howard,2202,118188,2623,66742,93,5164,2295,123352,2716,71906
03/30/2021 11:00:00 AM,Kent,61,7166,47,4554,19,148,80,7314,66,4702
03/30/2021 11:00:00 AM,Montgomery,7866,343793,5956,185311,160,14330,8026,358123,6116,199641
03/30/2021 11:00:00 AM,OOS,2545,102309,1449,48967,168,4313,2713,106622,1617,53280
03/30/2021 11:00:00 AM,Prince Georges,5212,200616,3462,91304,157,11778,5369,212394,3619,103082
03/30/2021 11:00:00 AM,Queen Annes,207,15868,158,8906,52,652,259,16520,210,9558
03/30/2021 11:00:00 AM,Somerset,137,5356,46,3276,79,244,216,5600,125,3520
03/30/2021 11:00:00 AM,St. Marys,1025,30390,49,16853,9,544,1034,30934,58,17397
03/30/2021 11:00:00 AM,Talbot,168,14263,194,8350,29,965,197,15228,223,9315
03/30/2021 11:00:00 AM,Washington,963,33851,820,22146,58,1667,1021,35518,878,23813
03/30/2021 11:00:00 AM,Wicomico,483,28356,426,17022,95,733,578,29089,521,17755
03/30/2021 11:00:00 AM,Worcester,328,19626,236,11607,18,504,346,20130,254,12111
03/31/2021 11:00:00 AM,,1,8014,,8006,,0,,8014,,8006
03/31/2021 11:00:00 AM,Allegany,686,18622,83,11008,28,666,714,19288,111,11674
03/31/2021 11:00:00 AM,Anne Arundel,3680,171394,3602,94584,244,8654,3924,180048,3846,103238
03/31/2021 11:00:00 AM,Baltimore,4039,259766,5305,151509,415,10033,4454,269799,5720,161542
03/31/2021 11:00:00 AM,Baltimore City,3348,146323,3128,82339,193,6114,3541,152437,3321,88453
03/31/2021 11:00:00 AM,Calvert,571,27834,453,16362,152,1013,723,28847,605,17375
03/31/2021 11:00:00 AM,Caroline,93,8566,110,5257,48,675,141,9241,158,5932
03/31/2021 11:00:00 AM,Carroll,1164,52531,1263,30923,233,3084,1397,55615,1496,34007
03/31/2021 11:00:00 AM,Cecil,515,25220,551,14595,233,478,748,25698,784,15073
03/31/2021 11:00:00 AM,Charles,1631,42311,598,19830,36,1399,1667,43710,634,21229
03/31/2021 11:00:00 AM,Dorchester,52,8748,137,5053,106,1022,158,9770,243,6075
03/31/2021 11:00:00 AM,Frederick,2848,79767,1145,46338,621,4634,3469,84401,1766,50972
03/31/2021 11:00:00 AM,Garrett,125,7957,92,5356,2,168,127,8125,94,5524
03/31/2021 11:00:00 AM,Harford,1582,75962,2123,44269,89,2090,1671,78052,2212,46359
03/31/2021 11:00:00 AM,Howard,2322,120510,2155,68897,238,5402,2560,125912,2393,74299
03/31/2021 11:00:00 AM,Kent,169,7335,64,4618,18,166,187,7501,82,4784
03/31/2021 11:00:00 AM,Montgomery,8275,352068,5155,190466,1626,15956,9901,368024,6781,206422
03/31/2021 11:00:00 AM,OOS,2884,105193,1729,50696,331,4644,3215,109837,2060,55340
03/31/2021 11:00:00 AM,Prince Georges,5004,205620,3879,95183,337,12115,5341,217735,4216,107298
03/31/2021 11:00:00 AM,Queen Annes,589,16457,494,9400,54,706,643,17163,548,10106
03/31/2021 11:00:00 AM,Somerset,175,5531,116,3392,8,252,183,5783,124,3644
03/31/2021 11:00:00 AM,St. Marys,344,30734,1197,18050,186,730,530,31464,1383,18780
03/31/2021 11:00:00 AM,Talbot,198,14461,369,8719,124,1089,322,15550,493,9808
03/31/2021 11:00:00 AM,Washington,456,34307,554,22700,336,2003,792,36310,890,24703
03/31/2021 11:00:00 AM,Wicomico,487,28843,535,17557,88,821,575,29664,623,18378
03/31/2021 11:00:00 AM,Worcester,261,19887,287,11894,33,537,294,20424,320,12431
04/01/2021 11:00:00 AM,,1,8015,,8006,,0,,8015,,8006
04/01/2021 11:00:00 AM,Allegany,188,18810,521,11529,64,730,252,19540,585,12259
04/01/2021 11:00:00 AM,Anne Arundel,3763,175157,3546,98130,442,9096,4205,184253,3988,107226
04/01/2021 11:00:00 AM,Baltimore,6150,265916,6109,157618,541,10574,6691,276490,6650,168192
04/01/2021 11:00:00 AM,Baltimore City,3303,149626,3756,86095,211,6325,3514,155951,3967,92420
04/01/2021 11:00:00 AM,Calvert,810,28644,503,16865,99,1112,909,29756,602,17977
04/01/2021 11:00:00 AM,Caroline,205,8771,264,5521,53,728,258,9499,317,6249
04/01/2021 11:00:00 AM,Carroll,1593,54124,933,31856,197,3281,1790,57405,1130,35137
04/01/2021 11:00:00 AM,Cecil,318,25538,891,15486,42,520,360,26058,933,16006
04/01/2021 11:00:00 AM,Charles,1262,43573,516,20346,97,1496,1359,45069,613,21842
04/01/2021 11:00:00 AM,Dorchester,102,8850,380,5433,38,1060,140,9910,418,6493
04/01/2021 11:00:00 AM,Frederick,2128,81895,1838,48176,623,5257,2751,87152,2461,53433
04/01/2021 11:00:00 AM,Garrett,172,8129,66,5422,145,313,317,8442,211,5735
04/01/2021 11:00:00 AM,Harford,1177,77139,1487,45756,258,2348,1435,79487,1745,48104
04/01/2021 11:00:00 AM,Howard,3761,124271,2625,71522,264,5666,4025,129937,2889,77188
04/01/2021 11:00:00 AM,Kent,44,7379,45,4663,20,186,64,7565,65,4849
04/01/2021 11:00:00 AM,Montgomery,8701,360769,7557,198023,1132,17088,9833,377857,8689,215111
04/01/2021 11:00:00 AM,OOS,2824,108017,2384,53080,399,5043,3223,113060,2783,58123
04/01/2021 11:00:00 AM,Prince Georges,4315,209935,4526,99709,439,12554,4754,222489,4965,112263
04/01/2021 11:00:00 AM,Queen Annes,246,16703,203,9603,120,826,366,17529,323,10429
04/01/2021 11:00:00 AM,Somerset,201,5732,128,3520,10,262,211,5994,138,3782
04/01/2021 11:00:00 AM,St. Marys,273,31007,1086,19136,43,773,316,31780,1129,19909
04/01/2021 11:00:00 AM,Talbot,122,14583,319,9038,96,1185,218,15768,415,10223
04/01/2021 11:00:00 AM,Washington,772,35079,1193,23893,461,2464,1233,37543,1654,26357
04/01/2021 11:00:00 AM,Wicomico,480,29323,419,17976,105,926,585,30249,524,18902
04/01/2021 11:00:00 AM,Worcester,412,20299,414,12308,58,595,470,20894,472,12903
04/02/2021 11:00:00 AM,,1,8016,,8006,,0,,8016,,8006
04/02/2021 11:00:00 AM,Allegany,750,19560,451,11980,37,767,787,20327,488,12747
04/02/2021 11:00:00 AM,Anne Arundel,3310,178467,2819,100949,323,9419,3633,187886,3142,110368
04/02/2021 11:00:00 AM,Baltimore,3486,269402,3838,161456,612,11186,4098,280588,4450,172642
04/02/2021 11:00:00 AM,Baltimore City,2576,152202,2208,88303,272,6597,2848,158799,2480,94900
04/02/2021 11:00:00 AM,Calvert,258,28902,251,17116,92,1204,350,30106,343,18320
04/02/2021 11:00:00 AM,Caroline,101,8872,477,5998,54,782,155,9654,531,6780
04/02/2021 11:00:00 AM,Carroll,1401,55525,657,32513,215,3496,1616,59021,872,36009
04/02/2021 11:00:00 AM,Cecil,474,26012,599,16085,188,708,662,26720,787,16793
04/02/2021 11:00:00 AM,Charles,430,44003,566,20912,103,1599,533,45602,669,22511
04/02/2021 11:00:00 AM,Dorchester,170,9020,41,5474,8,1068,178,10088,49,6542
04/02/2021 11:00:00 AM,Frederick,1438,83333,1633,49809,740,5997,2178,89330,2373,55806
04/02/2021 11:00:00 AM,Garrett,125,8254,23,5445,48,361,173,8615,71,5806
04/02/2021 11:00:00 AM,Harford,999,78138,1116,46872,336,2684,1335,80822,1452,49556
04/02/2021 11:00:00 AM,Howard,2050,126321,2370,73892,301,5967,2351,132288,2671,79859
04/02/2021 11:00:00 AM,Kent,49,7428,32,4695,29,215,78,7643,61,4910
04/02/2021 11:00:00 AM,Montgomery,8785,369554,6837,204860,1014,18102,9799,387656,7851,222962
04/02/2021 11:00:00 AM,OOS,2697,110714,1957,55037,483,5526,3180,116240,2440,60563
04/02/2021 11:00:00 AM,Prince Georges,4588,214523,4611,104320,600,13154,5188,227677,5211,117474
04/02/2021 11:00:00 AM,Queen Annes,246,16949,135,9738,28,854,274,17803,163,10592
04/02/2021 11:00:00 AM,Somerset,53,5785,53,3573,40,302,93,6087,93,3875
04/02/2021 11:00:00 AM,St. Marys,198,31205,75,19211,61,834,259,32039,136,20045
04/02/2021 11:00:00 AM,Talbot,337,14920,326,9364,53,1238,390,16158,379,10602
04/02/2021 11:00:00 AM,Washington,464,35543,1075,24968,523,2987,987,38530,1598,27955
04/02/2021 11:00:00 AM,Wicomico,420,29743,542,18518,79,1005,499,30748,621,19523
04/02/2021 11:00:00 AM,Worcester,226,20525,382,12690,34,629,260,21154,416,13319
04/03/2021 11:00:00 AM,Allegany,24,19584,17,11997,28,795,52,20379,45,12792
04/03/2021 11:00:00 AM,Anne Arundel,2261,180728,1774,102723,217,9636,2478,190364,1991,112359
04/03/2021 11:00:00 AM,Baltimore,2437,271839,2475,163931,335,11521,2772,283360,2810,175452
04/03/2021 11:00:00 AM,Baltimore City,2267,154469,1781,90084,105,6702,2372,161171,1886,96786
04/03/2021 11:00:00 AM,Calvert,167,29069,620,17736,53,1257,220,30326,673,18993
04/03/2021 11:00:00 AM,Caroline,47,8919,25,6023,69,851,116,9770,94,6874
04/03/2021 11:00:00 AM,Carroll,384,55909,388,32901,182,3678,566,59587,570,36579
04/03/2021 11:00:00 AM,Cecil,62,26074,173,16258,25,733,87,26807,198,16991
04/03/2021 11:00:00 AM,Charles,158,44161,385,21297,60,1659,218,45820,445,22956
04/03/2021 11:00:00 AM,Dorchester,33,9053,16,5490,8,1076,41,10129,24,6566
04/03/2021 11:00:00 AM,Frederick,708,84041,1289,51098,715,6712,1423,90753,2004,57810
04/03/2021 11:00:00 AM,Garrett,31,8285,72,5517,2,363,33,8648,74,5880
04/03/2021 11:00:00 AM,Harford,674,78812,555,47427,262,2946,936,81758,817,50373
04/03/2021 11:00:00 AM,Howard,1426,127747,1434,75326,244,6211,1670,133958,1678,81537
04/03/2021 11:00:00 AM,Kent,23,7451,18,4713,22,237,45,7688,40,4950
04/03/2021 11:00:00 AM,Montgomery,5842,375396,4178,209038,767,18869,6609,394265,4945,227907
04/03/2021 11:00:00 AM,OOS,1898,112612,1037,56074,279,5805,2177,118417,1316,61879
04/03/2021 11:00:00 AM,Prince Georges,2358,216881,2886,107206,392,13546,2750,230427,3278,120752
04/03/2021 11:00:00 AM,Queen Annes,182,17131,88,9826,100,954,282,18085,188,10780
04/03/2021 11:00:00 AM,Somerset,22,5807,3,3576,22,324,44,6131,25,3900
04/03/2021 11:00:00 AM,St. Marys,47,31252,60,19271,30,864,77,32116,90,20135
04/03/2021 11:00:00 AM,Talbot,163,15083,69,9433,47,1285,210,16368,116,10718
04/03/2021 11:00:00 AM,Washington,97,35640,73,25041,460,3447,557,39087,533,28488
04/03/2021 11:00:00 AM,Wicomico,207,29950,37,18555,22,1027,229,30977,59,19582
04/03/2021 11:00:00 AM,Worcester,90,20615,73,12763,4,633,94,21248,77,13396
04/04/2021 11:00:00 AM,Allegany,92,19676,49,12046,3,798,95,20474,52,12844
04/04/2021 11:00:00 AM,Anne Arundel,802,181530,1296,104019,60,9696,862,191226,1356,113715
04/04/2021 11:00:00 AM,Baltimore,1120,272959,1261,165192,118,11639,1238,284598,1379,176831
04/04/2021 11:00:00 AM,Baltimore City,440,154909,392,90476,38,6740,478,161649,430,97216
04/04/2021 11:00:00 AM,Calvert,98,29167,146,17882,19,1276,117,30443,165,19158
04/04/2021 11:00:00 AM,Caroline,18,8937,11,6034,40,891,58,9828,51,6925
04/04/2021 11:00:00 AM,Carroll,178,56087,256,33157,13,3691,191,59778,269,36848
04/04/2021 11:00:00 AM,Cecil,70,26144,54,16312,11,744,81,26888,65,17056
04/04/2021 11:00:00 AM,Charles,121,44282,203,21500,21,1680,142,45962,224,23180
04/04/2021 11:00:00 AM,Dorchester,9,9062,3,5493,1,1077,10,10139,4,6570
04/04/2021 11:00:00 AM,Frederick,361,84402,406,51504,12,6724,373,91126,418,58228
04/04/2021 11:00:00 AM,Garrett,36,8321,10,5527,,363,,8684,,5890
04/04/2021 11:00:00 AM,Harford,430,79242,417,47844,372,3318,802,82560,789,51162
04/04/2021 11:00:00 AM,Howard,618,128365,799,76125,55,6266,673,134631,854,82391
04/04/2021 11:00:00 AM,Kent,31,7482,22,4735,,237,,7719,,4972
04/04/2021 11:00:00 AM,Montgomery,2189,377585,2471,211509,70,18939,2259,396524,2541,230448
04/04/2021 11:00:00 AM,OOS,575,113187,649,56723,63,5868,638,119055,712,62591
04/04/2021 11:00:00 AM,Prince Georges,1066,217947,1510,108716,83,13629,1149,231576,1593,122345
04/04/2021 11:00:00 AM,Queen Annes,61,17192,102,9928,1,955,62,18147,103,10883
04/04/2021 11:00:00 AM,Somerset,3,5810,,3576,1,325,4,6135,,3901
04/04/2021 11:00:00 AM,St. Marys,82,31334,51,19322,5,869,87,32203,56,20191
04/04/2021 11:00:00 AM,Talbot,21,15104,74,9507,2,1287,23,16391,76,10794
04/04/2021 11:00:00 AM,Washington,68,35708,42,25083,1,3448,69,39156,43,28531
04/04/2021 11:00:00 AM,Wicomico,31,29981,30,18585,1,1028,32,31009,31,19613
04/04/2021 11:00:00 AM,Worcester,23,20638,59,12822,1,634,24,21272,60,13456
04/05/2021 11:00:00 AM,,,8016,1,8007,,0,,8016,,8007
04/05/2021 11:00:00 AM,Allegany,99,19775,79,12125,15,813,114,20588,94,12938
04/05/2021 11:00:00 AM,Anne Arundel,2863,184393,2668,106687,483,10179,3346,194572,3151,116866
04/05/2021 11:00:00 AM,Baltimore,2900,275859,4154,169346,891,12530,3791,288389,5045,181876
04/05/2021 11:00:00 AM,Baltimore City,2118,157027,1691,92167,363,7103,2481,164130,2054,99270
04/05/2021 11:00:00 AM,Calvert,305,29472,231,18113,73,1349,378,30821,304,19462
04/05/2021 11:00:00 AM,Caroline,46,8983,30,6064,184,1075,230,10058,214,7139
04/05/2021 11:00:00 AM,Carroll,448,56535,736,33893,190,3881,638,60416,926,37774
04/05/2021 11:00:00 AM,Cecil,121,26265,338,16650,75,819,196,27084,413,17469
04/05/2021 11:00:00 AM,Charles,307,44589,1370,22870,62,1742,369,46331,1432,24612
04/05/2021 11:00:00 AM,Dorchester,157,9219,111,5604,39,1116,196,10335,150,6720
04/05/2021 11:00:00 AM,Frederick,985,85387,1069,52573,648,7372,1633,92759,1717,59945
04/05/2021 11:00:00 AM,Garrett,58,8379,29,5556,17,380,75,8759,46,5936
04/05/2021 11:00:00 AM,Harford,995,80237,1240,49084,544,3862,1539,84099,1784,52946
04/05/2021 11:00:00 AM,Howard,2246,130611,1668,77793,366,6632,2612,137243,2034,84425
04/05/2021 11:00:00 AM,Kent,33,7515,37,4772,25,262,58,7777,62,5034
04/05/2021 11:00:00 AM,Montgomery,7071,384656,5819,217328,891,19830,7962,404486,6710,237158
04/05/2021 11:00:00 AM,OOS,1976,115163,1490,58213,540,6408,2516,121571,2030,64621
04/05/2021 11:00:00 AM,Prince Georges,4014,221961,4750,113466,435,14064,4449,236025,5185,127530
04/05/2021 11:00:00 AM,Queen Annes,141,17333,145,10073,69,1024,210,18357,214,11097
04/05/2021 11:00:00 AM,Somerset,53,5863,148,3724,12,337,65,6200,160,4061
04/05/2021 11:00:00 AM,St. Marys,247,31581,115,19437,32,901,279,32482,147,20338
04/05/2021 11:00:00 AM,Talbot,67,15171,132,9639,85,1372,152,16543,217,11011
04/05/2021 11:00:00 AM,Washington,445,36153,471,25554,515,3963,960,40116,986,29517
04/05/2021 11:00:00 AM,Wicomico,323,30304,531,19116,126,1154,449,31458,657,20270
04/05/2021 11:00:00 AM,Worcester,235,20873,177,12999,78,712,313,21585,255,13711
04/06/2021 11:00:00 AM,Allegany,36,19811,183,12308,110,923,146,20734,293,13231
04/06/2021 11:00:00 AM,Anne Arundel,3192,187585,3019,109706,636,10815,3828,198400,3655,120521
04/06/2021 11:00:00 AM,Baltimore,7088,282947,3370,172716,1236,13766,8324,296713,4606,186482
04/06/2021 11:00:00 AM,Baltimore City,3673,160700,2229,94396,650,7753,4323,168453,2879,102149
04/06/2021 11:00:00 AM,Calvert,609,30081,381,18494,290,1639,899,31720,671,20133
04/06/2021 11:00:00 AM,Caroline,62,9045,35,6099,186,1261,248,10306,221,7360
04/06/2021 11:00:00 AM,Carroll,1212,57747,618,34511,307,4188,1519,61935,925,38699
04/06/2021 11:00:00 AM,Cecil,410,26675,778,17428,304,1123,714,27798,1082,18551
04/06/2021 11:00:00 AM,Charles,329,44918,1100,23970,113,1855,442,46773,1213,25825
04/06/2021 11:00:00 AM,Dorchester,168,9387,296,5900,34,1150,202,10537,330,7050
04/06/2021 11:00:00 AM,Frederick,1159,86546,858,53431,844,8216,2003,94762,1702,61647
04/06/2021 11:00:00 AM,Garrett,57,8436,51,5607,40,420,97,8856,91,6027
04/06/2021 11:00:00 AM,Harford,1595,81832,1689,50773,888,4750,2483,86582,2577,55523
04/06/2021 11:00:00 AM,Howard,2163,132774,2065,79858,550,7182,2713,139956,2615,87040
04/06/2021 11:00:00 AM,Kent,46,7561,104,4876,22,284,68,7845,126,5160
04/06/2021 11:00:00 AM,Montgomery,8790,393446,5886,223214,1739,21569,10529,415015,7625,244783
04/06/2021 11:00:00 AM,OOS,2235,117398,1726,59939,781,7189,3016,124587,2507,67128
04/06/2021 11:00:00 AM,Prince Georges,5026,226987,4480,117946,485,14549,5511,241536,4965,132495
04/06/2021 11:00:00 AM,Queen Annes,146,17479,198,10271,99,1123,245,18602,297,11394
04/06/2021 11:00:00 AM,Somerset,77,5940,37,3761,65,402,142,6342,102,4163
04/06/2021 11:00:00 AM,St. Marys,917,32498,91,19528,93,994,1010,33492,184,20522
04/06/2021 11:00:00 AM,Talbot,131,15302,188,9827,57,1429,188,16731,245,11256
04/06/2021 11:00:00 AM,Washington,324,36477,445,25999,746,4709,1070,41186,1191,30708
04/06/2021 11:00:00 AM,Wicomico,462,30766,476,19592,151,1305,613,32071,627,20897
04/06/2021 11:00:00 AM,Worcester,248,21121,475,13474,174,886,422,22007,649,14360
04/07/2021 11:00:00 AM,Allegany,568,20379,131,12439,75,998,643,21377,206,13437
04/07/2021 11:00:00 AM,Anne Arundel,3166,190751,3467,113173,801,11616,3967,202367,4268,124789
04/07/2021 11:00:00 AM,Baltimore,3316,286263,5079,177795,1543,15309,4859,301572,6622,193104
04/07/2021 11:00:00 AM,Baltimore City,2624,163324,2350,96746,766,8519,3390,171843,3116,105265
04/07/2021 11:00:00 AM,Calvert,258,30339,328,18822,123,1762,381,32101,451,20584
04/07/2021 11:00:00 AM,Caroline,43,9088,34,6133,185,1446,228,10534,219,7579
04/07/2021 11:00:00 AM,Carroll,1237,58984,705,35216,365,4553,1602,63537,1070,39769
04/07/2021 11:00:00 AM,Cecil,229,26904,310,17738,430,1553,659,28457,740,19291
04/07/2021 11:00:00 AM,Charles,1251,46169,762,24732,144,1999,1395,48168,906,26731
04/07/2021 11:00:00 AM,Dorchester,114,9501,307,6207,65,1215,179,10716,372,7422
04/07/2021 11:00:00 AM,Frederick,1205,87751,1149,54580,1104,9320,2309,97071,2253,63900
04/07/2021 11:00:00 AM,Garrett,71,8507,276,5883,4,424,75,8931,280,6307
04/07/2021 11:00:00 AM,Harford,1133,82965,1716,52489,933,5683,2066,88648,2649,58172
04/07/2021 11:00:00 AM,Howard,2171,134945,2562,82420,688,7870,2859,142815,3250,90290
04/07/2021 11:00:00 AM,Kent,310,7871,74,4950,25,309,335,8180,99,5259
04/07/2021 11:00:00 AM,Montgomery,8939,402385,5952,229166,1649,23218,10588,425603,7601,252384
04/07/2021 11:00:00 AM,OOS,2158,119556,1722,61661,1128,8317,3286,127873,2850,69978
04/07/2021 11:00:00 AM,Prince Georges,6329,233316,4603,122549,892,15441,7221,248757,5495,137990
04/07/2021 11:00:00 AM,Queen Annes,247,17726,201,10472,129,1252,376,18978,330,11724
04/07/2021 11:00:00 AM,Somerset,202,6142,66,3827,31,433,233,6575,97,4260
04/07/2021 11:00:00 AM,St. Marys,184,32682,1453,20981,124,1118,308,33800,1577,22099
04/07/2021 11:00:00 AM,Talbot,95,15397,230,10057,119,1548,214,16945,349,11605
04/07/2021 11:00:00 AM,Washington,330,36807,412,26411,1412,6121,1742,42928,1824,32532
04/07/2021 11:00:00 AM,Wicomico,274,31040,532,20124,242,1547,516,32587,774,21671
04/07/2021 11:00:00 AM,Worcester,116,21237,241,13715,177,1063,293,22300,418,14778
04/08/2021 11:00:00 AM,,,8016,1,8008,,0,,8016,,8008
04/08/2021 11:00:00 AM,Allegany,201,20580,1010,13449,74,1072,275,21652,1084,14521
04/08/2021 11:00:00 AM,Anne Arundel,4373,195124,4296,117469,790,12406,5163,207530,5086,129875
04/08/2021 11:00:00 AM,Baltimore,6406,292669,4082,181877,1633,16942,8039,309611,5715,198819
04/08/2021 11:00:00 AM,Baltimore City,2693,166017,3206,99952,826,9345,3519,175362,4032,109297
04/08/2021 11:00:00 AM,Calvert,824,31163,427,19249,128,1890,952,33053,555,21139
04/08/2021 11:00:00 AM,Caroline,64,9152,250,6383,593,2039,657,11191,843,8422
04/08/2021 11:00:00 AM,Carroll,742,59726,1114,36330,539,5092,1281,64818,1653,41422
04/08/2021 11:00:00 AM,Cecil,319,27223,929,18667,109,1662,428,28885,1038,20329
04/08/2021 11:00:00 AM,Charles,468,46637,445,25177,301,2300,769,48937,746,27477
04/08/2021 11:00:00 AM,Dorchester,100,9601,180,6387,195,1410,295,11011,375,7797
04/08/2021 11:00:00 AM,Frederick,2730,90481,1088,55668,799,10119,3529,100600,1887,65787
04/08/2021 11:00:00 AM,Garrett,66,8573,301,6184,9,433,75,9006,310,6617
04/08/2021 11:00:00 AM,Harford,2012,84977,1100,53589,847,6530,2859,91507,1947,60119
04/08/2021 11:00:00 AM,Howard,3540,138485,2026,84446,575,8445,4115,146930,2601,92891
04/08/2021 11:00:00 AM,Kent,43,7914,48,4998,232,541,275,8455,280,5539
04/08/2021 11:00:00 AM,Montgomery,8447,410832,5866,235032,2270,25488,10717,436320,8136,260520
04/08/2021 11:00:00 AM,OOS,2479,122035,1973,63634,952,9269,3431,131304,2925,72903
04/08/2021 11:00:00 AM,Prince Georges,5612,238928,4961,127510,1013,16454,6625,255382,5974,143964
04/08/2021 11:00:00 AM,Queen Annes,224,17950,274,10746,183,1435,407,19385,457,12181
04/08/2021 11:00:00 AM,Somerset,78,6220,40,3867,71,504,149,6724,111,4371
